Data,Mandante,Visitante,Gols_Mandante,Gols_Visitante,Resultado,Alvo,Total_Gols,Media_Gols_Mandante,Media_Gols_Visitante
2019-10-06,Chapecoense-SC,Flamengo RJ,0.0,1.0,A,2.0,1.0,,1.3194444444444444
2019-10-06,Botafogo RJ,Fluminense,0.0,1.0,A,2.0,1.0,1.164,1.2361111111111112
2019-10-09,Botafogo RJ,Goias,3.0,1.0,H,1.0,4.0,1.159362549800797,1.0802919708029197
2019-10-09,CSA,Internacional,1.0,0.0,H,1.0,1.0,0.6086956521739131,1.203187250996016
2019-10-10,Fortaleza,Chapecoense-SC,2.0,0.0,H,1.0,2.0,1.0869565217391304,
2019-10-10,Bahia,Sao Paulo,0.0,0.0,D,0.0,0.0,1.0422535211267605,1.2906574394463668
2019-10-10,Gremio,Ceara,2.0,1.0,H,1.0,3.0,1.2698961937716262,0.8852459016393442
2019-10-10,Cruzeiro,Fluminense,0.0,0.0,D,0.0,0.0,1.3217993079584776,1.2352941176470589
2019-10-10,Santos,Palmeiras,2.0,0.0,H,1.0,2.0,1.3252595155709344,1.4302788844621515
2019-10-10,Avai,Vasco,0.0,0.0,D,0.0,0.0,0.8080808080808081,1.056338028169014
2019-10-10,Corinthians,Athletico-PR,2.0,2.0,D,0.0,4.0,1.2283737024221453,1.2788844621513944
2019-10-11,Flamengo RJ,Atletico-MG,3.0,1.0,H,1.0,4.0,1.3183391003460208,
2019-10-12,Fluminense,Bahia,2.0,0.0,H,1.0,2.0,1.2310344827586206,1.0373831775700935
2019-10-12,Goias,CSA,1.0,0.0,H,1.0,1.0,1.0797101449275361,0.625
2019-10-13,Atletico-MG,Gremio,1.0,4.0,A,2.0,5.0,,1.2724137931034483
2019-10-13,Sao Paulo,Corinthians,1.0,0.0,H,1.0,1.0,1.2862068965517242,1.2310344827586206
2019-10-13,Chapecoense-SC,Cruzeiro,1.0,1.0,D,0.0,2.0,,1.3172413793103448
2019-10-13,Vasco,Fortaleza,1.0,0.0,H,1.0,1.0,1.0514018691588785,1.125
2019-10-13,Athletico-PR,Flamengo RJ,0.0,2.0,A,2.0,2.0,1.2817460317460319,1.3241379310344827
2019-10-13,Ceara,Avai,1.0,0.0,H,1.0,1.0,0.8870967741935484,0.8
2019-10-13,Palmeiras,Botafogo RJ,1.0,0.0,H,1.0,1.0,1.4246031746031746,1.1666666666666667
2019-10-13,Internacional,Santos,0.0,0.0,D,0.0,0.0,1.1984126984126984,1.3275862068965518
2019-10-16,CSA,Atletico-MG,2.0,2.0,D,0.0,4.0,0.6,
2019-10-16,Gremio,Bahia,0.0,1.0,A,2.0,1.0,1.2817869415807561,1.0325581395348837
2019-10-17,Fortaleza,Flamengo RJ,1.0,2.0,A,2.0,3.0,1.08,1.3264604810996563
2019-10-17,Cruzeiro,Sao Paulo,1.0,0.0,H,1.0,1.0,1.3161512027491409,1.2852233676975946
2019-10-17,Palmeiras,Chapecoense-SC,1.0,0.0,H,1.0,1.0,1.4229249011857708,
2019-10-17,Goias,Corinthians,2.0,2.0,D,0.0,4.0,1.079136690647482,1.2268041237113403
2019-10-17,Vasco,Botafogo RJ,2.0,1.0,H,1.0,3.0,1.0511627906976744,1.1620553359683794
2019-10-17,Avai,Internacional,0.0,2.0,A,2.0,2.0,0.7920792079207921,1.1936758893280632
2019-10-17,Santos,Ceara,2.0,1.0,H,1.0,3.0,1.3230240549828178,0.8888888888888888
2019-10-18,Fluminense,Athletico-PR,1.0,2.0,A,2.0,3.0,1.2336769759450172,1.2766798418972332
2019-10-19,Fortaleza,Gremio,2.0,1.0,H,1.0,3.0,1.0769230769230769,1.2773972602739727
2019-10-19,Corinthians,Cruzeiro,1.0,2.0,A,2.0,3.0,1.2294520547945205,1.3150684931506849
2019-10-20,Athletico-PR,Palmeiras,1.0,1.0,D,0.0,2.0,1.279527559055118,1.421259842519685
2019-10-20,Sao Paulo,Avai,1.0,0.0,H,1.0,1.0,1.2808219178082192,0.7843137254901961
2019-10-20,Chapecoense-SC,Goias,2.0,2.0,D,0.0,4.0,,1.0857142857142856
2019-10-20,Flamengo RJ,Fluminense,2.0,0.0,H,1.0,2.0,1.3287671232876712,1.2328767123287672
2019-10-20,Atletico-MG,Santos,2.0,0.0,H,1.0,2.0,,1.3253424657534247
2019-10-20,Internacional,Vasco,0.0,1.0,A,2.0,1.0,1.1968503937007875,1.0555555555555556
2019-10-21,Bahia,Ceara,1.0,2.0,A,2.0,3.0,1.0324074074074074,0.890625
2019-10-22,Botafogo RJ,CSA,2.0,1.0,H,1.0,3.0,1.1614173228346456,0.6538461538461539
2019-10-26,Ceara,Vasco,1.0,1.0,D,0.0,2.0,0.9076923076923077,1.055299539170507
2019-10-26,Corinthians,Santos,0.0,0.0,D,0.0,0.0,1.2286689419795223,1.3208191126279865
2019-10-26,Bahia,Internacional,2.0,3.0,A,2.0,5.0,1.032258064516129,1.192156862745098
2019-10-26,Fluminense,Chapecoense-SC,1.0,1.0,D,0.0,2.0,1.2286689419795223,
2019-10-27,Flamengo RJ,CSA,1.0,0.0,H,1.0,1.0,1.3310580204778157,0.6666666666666666
2019-10-27,Avai,Palmeiras,1.0,2.0,A,2.0,3.0,0.7766990291262136,1.419607843137255
2019-10-27,Sao Paulo,Atletico-MG,2.0,0.0,H,1.0,2.0,1.2798634812286689,
2019-10-27,Cruzeiro,Fortaleza,1.0,1.0,D,0.0,2.0,1.31740614334471,1.1111111111111112
2019-10-27,Athletico-PR,Goias,4.0,1.0,H,1.0,5.0,1.2784313725490195,1.0921985815602837
2019-10-27,Gremio,Botafogo RJ,3.0,0.0,H,1.0,3.0,1.2764505119453924,1.1647058823529413
2019-10-30,Atletico-MG,Chapecoense-SC,0.0,2.0,A,2.0,2.0,,
2019-10-30,Avai,Fortaleza,1.0,3.0,A,2.0,4.0,0.7788461538461539,1.1071428571428572
2019-10-30,Palmeiras,Sao Paulo,3.0,0.0,H,1.0,3.0,1.421875,1.282312925170068
2019-10-31,Goias,Flamengo RJ,2.0,2.0,D,0.0,4.0,1.091549295774648,1.3299319727891157
2019-10-31,Santos,Bahia,1.0,0.0,H,1.0,1.0,1.316326530612245,1.036697247706422
2019-10-31,Vasco,Gremio,1.0,3.0,A,2.0,4.0,1.055045871559633,1.282312925170068
2019-10-31,Ceara,Fluminense,2.0,0.0,H,1.0,2.0,0.9090909090909091,1.227891156462585
2019-10-31,CSA,Corinthians,2.0,1.0,H,1.0,3.0,0.6428571428571429,1.2244897959183674
2019-11-01,Botafogo RJ,Cruzeiro,0.0,2.0,A,2.0,2.0,1.16015625,1.316326530612245
2019-11-01,Internacional,Athletico-PR,1.0,1.0,D,0.0,2.0,1.19921875,1.2890625
2019-11-02,Fortaleza,Atletico-MG,2.0,2.0,D,0.0,4.0,1.1724137931034482,
2019-11-02,Fluminense,Vasco,0.0,0.0,D,0.0,0.0,1.223728813559322,1.0547945205479452
2019-11-02,Palmeiras,Ceara,1.0,0.0,H,1.0,1.0,1.4280155642023347,0.9253731343283582
2019-11-03,Goias,Avai,2.0,0.0,H,1.0,2.0,1.097902097902098,0.780952380952381
2019-11-03,Santos,Botafogo RJ,4.0,1.0,H,1.0,5.0,1.3152542372881355,1.1556420233463034
2019-11-03,Cruzeiro,Bahia,1.0,1.0,D,0.0,2.0,1.3186440677966103,1.0319634703196348
2019-11-03,Gremio,Internacional,2.0,0.0,H,1.0,2.0,1.2881355932203389,1.198443579766537
2019-11-03,Flamengo RJ,Corinthians,4.0,1.0,H,1.0,5.0,1.3322033898305086,1.223728813559322
2019-11-03,Chapecoense-SC,Sao Paulo,0.0,3.0,A,2.0,3.0,,1.2779661016949153
2019-11-03,Athletico-PR,CSA,1.0,0.0,H,1.0,1.0,1.2879377431906616,0.6896551724137931
2019-11-06,Corinthians,Fortaleza,3.0,2.0,H,1.0,5.0,1.222972972972973,1.2
2019-11-06,Atletico-MG,Goias,2.0,0.0,H,1.0,2.0,,1.1041666666666667
2019-11-07,Ceara,Internacional,2.0,0.0,H,1.0,2.0,0.9117647058823529,1.193798449612403
2019-11-07,Sao Paulo,Fluminense,0.0,2.0,A,2.0,2.0,1.2837837837837838,1.2195945945945945
2019-11-07,Botafogo RJ,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.1550387596899225,1.3412162162162162
2019-11-07,Vasco,Palmeiras,1.0,2.0,A,2.0,3.0,1.05,1.426356589147287
2019-11-07,Athletico-PR,Cruzeiro,0.0,0.0,D,0.0,0.0,1.2868217054263567,1.3175675675675675
2019-11-07,Avai,Santos,1.0,2.0,A,2.0,3.0,0.7735849056603774,1.3243243243243243
2019-11-07,Bahia,Chapecoense-SC,1.0,1.0,D,0.0,2.0,1.0318181818181817,
2019-11-08,Gremio,CSA,2.0,1.0,H,1.0,3.0,1.2905405405405406,0.6666666666666666
2019-11-09,Goias,Santos,0.0,3.0,A,2.0,3.0,1.096551724137931,1.3265993265993266
2019-11-09,Palmeiras,Corinthians,1.0,1.0,D,0.0,2.0,1.4285714285714286,1.228956228956229
2019-11-10,Fortaleza,Ceara,1.0,0.0,H,1.0,1.0,1.2258064516129032,0.927536231884058
2019-11-10,CSA,Vasco,0.0,3.0,A,2.0,3.0,0.6774193548387096,1.0497737556561086
2019-11-10,Chapecoense-SC,Gremio,0.0,1.0,A,2.0,1.0,,1.292929292929293
2019-11-10,Flamengo RJ,Bahia,3.0,1.0,H,1.0,4.0,1.34006734006734,1.0316742081447965
2019-11-10,Internacional,Fluminense,2.0,1.0,H,1.0,3.0,1.1891891891891893,1.2222222222222223
2019-11-10,Cruzeiro,Atletico-MG,0.0,0.0,D,0.0,0.0,1.3131313131313131,
2019-11-10,Sao Paulo,Athletico-PR,0.0,1.0,A,2.0,1.0,1.2794612794612794,1.281853281853282
2019-11-11,Botafogo RJ,Avai,2.0,0.0,H,1.0,2.0,1.1505791505791505,0.7757009345794392
2019-11-14,Flamengo RJ,Vasco,4.0,4.0,D,0.0,8.0,1.3456375838926173,1.0585585585585586
2019-11-16,Santos,Sao Paulo,1.0,1.0,D,0.0,2.0,1.332214765100671,1.2751677852348993
2019-11-16,Fluminense,Atletico-MG,1.0,1.0,D,0.0,2.0,1.221476510067114,
2019-11-17,Corinthians,Internacional,0.0,0.0,D,0.0,0.0,1.2281879194630871,1.1923076923076923
2019-11-17,Chapecoense-SC,Ceara,1.0,0.0,H,1.0,1.0,,0.9142857142857143
2019-11-17,Fortaleza,CSA,3.0,0.0,H,1.0,3.0,1.21875,0.65625
2019-11-17,Gremio,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.2919463087248322,1.354515050167224
2019-11-17,Athletico-PR,Botafogo RJ,1.0,0.0,H,1.0,1.0,1.2807692307692307,1.1538461538461537
2019-11-17,Bahia,Palmeiras,1.0,1.0,D,0.0,2.0,1.0315315315315314,1.426923076923077
2019-11-18,Vasco,Goias,1.0,1.0,D,0.0,2.0,1.0717488789237668,1.0890410958904109
2019-11-18,Cruzeiro,Avai,0.0,0.0,D,0.0,0.0,1.308724832214765,0.7685185185185185
2019-11-24,Internacional,Fortaleza,2.0,2.0,D,0.0,4.0,1.1877394636015326,1.2727272727272727
2019-11-24,Ceara,Sao Paulo,1.0,1.0,D,0.0,2.0,0.9014084507042254,1.274247491638796
2019-11-24,Botafogo RJ,Corinthians,1.0,0.0,H,1.0,1.0,1.1494252873563218,1.2240802675585285
2019-11-24,Avai,Chapecoense-SC,0.0,1.0,A,2.0,1.0,0.7614678899082569,
2019-11-24,Goias,Bahia,4.0,3.0,H,1.0,7.0,1.08843537414966,1.031390134529148
2019-11-24,Atletico-MG,Athletico-PR,0.0,1.0,A,2.0,1.0,,1.2796934865900382
2019-11-24,Santos,Cruzeiro,4.0,1.0,H,1.0,5.0,1.3311036789297659,1.3043478260869565
2019-11-24,Palmeiras,Gremio,1.0,2.0,A,2.0,3.0,1.4252873563218391,1.2876254180602007
2019-11-25,CSA,Fluminense,0.0,1.0,A,2.0,1.0,0.6363636363636364,1.2207357859531773
2019-11-27,Chapecoense-SC,Botafogo RJ,0.0,1.0,A,2.0,1.0,,1.1488549618320612
2019-11-27,Internacional,Goias,1.0,2.0,A,2.0,3.0,1.1908396946564885,1.1081081081081081
2019-11-28,Fortaleza,Santos,2.0,1.0,H,1.0,3.0,1.2941176470588236,1.34
2019-11-28,Sao Paulo,Vasco,1.0,0.0,H,1.0,1.0,1.2733333333333334,1.0714285714285714
2019-11-28,Fluminense,Palmeiras,1.0,0.0,H,1.0,1.0,1.22,1.4236641221374047
2019-11-28,Flamengo RJ,Ceara,4.0,1.0,H,1.0,5.0,1.3533333333333333,0.9027777777777778
2019-11-28,Corinthians,Avai,3.0,0.0,H,1.0,3.0,1.22,0.7545454545454545
2019-11-28,Athletico-PR,Gremio,2.0,0.0,H,1.0,2.0,1.2786259541984732,1.29
2019-11-28,Bahia,Atletico-MG,1.0,1.0,D,0.0,2.0,1.0401785714285714,
2019-11-29,Cruzeiro,CSA,0.0,1.0,A,2.0,1.0,1.3033333333333332,0.6176470588235294
2019-11-30,Botafogo RJ,Internacional,0.0,1.0,A,2.0,1.0,1.1482889733840305,1.1901140684410647
2019-11-30,Ceara,Athletico-PR,1.0,1.0,D,0.0,2.0,0.9041095890410958,1.2813688212927756
2019-12-01,Santos,Chapecoense-SC,2.0,0.0,H,1.0,2.0,1.3388704318936877,
2019-12-01,Gremio,Sao Paulo,3.0,0.0,H,1.0,3.0,1.2857142857142858,1.2724252491694352
2019-12-01,CSA,Bahia,1.0,2.0,A,2.0,3.0,0.6285714285714286,1.04
2019-12-01,Palmeiras,Flamengo RJ,1.0,3.0,A,2.0,4.0,1.4182509505703422,1.3621262458471761
2019-12-01,Goias,Fortaleza,1.0,2.0,A,2.0,3.0,1.1140939597315436,1.3142857142857143
2019-12-01,Avai,Fluminense,1.0,1.0,D,0.0,2.0,0.7477477477477478,1.2192691029900333
2019-12-01,Atletico-MG,Corinthians,2.0,1.0,H,1.0,3.0,,1.2259136212624584
2019-12-02,Vasco,Cruzeiro,1.0,0.0,H,1.0,1.0,1.0666666666666667,1.2990033222591362
2019-12-04,Atletico-MG,Botafogo RJ,2.0,0.0,H,1.0,2.0,,1.143939393939394
2019-12-04,Athletico-PR,Santos,1.0,0.0,H,1.0,1.0,1.2803030303030303,1.3410596026490067
2019-12-04,Ceara,Corinthians,0.0,1.0,A,2.0,1.0,0.9054054054054054,1.2251655629139073
2019-12-05,Flamengo RJ,Avai,6.0,1.0,H,1.0,7.0,1.3675496688741722,0.75
2019-12-05,Gremio,Cruzeiro,2.0,0.0,H,1.0,2.0,1.2913907284768211,1.294701986754967
2019-12-05,Bahia,Vasco,1.0,1.0,D,0.0,2.0,1.0442477876106195,1.0663716814159292
2019-12-05,Palmeiras,Goias,5.0,1.0,H,1.0,6.0,1.4166666666666667,1.1133333333333333
2019-12-05,Fluminense,Fortaleza,0.0,0.0,D,0.0,0.0,1.218543046357616,1.3333333333333333
2019-12-05,Chapecoense-SC,CSA,3.0,0.0,H,1.0,3.0,,0.6388888888888888
2019-12-05,Sao Paulo,Internacional,2.0,1.0,H,1.0,3.0,1.2682119205298013,1.1893939393939394
2019-12-08,Avai,Athletico-PR,0.0,0.0,D,0.0,0.0,0.7522123893805309,1.2792452830188679
2019-12-08,Vasco,Chapecoense-SC,1.0,1.0,D,0.0,2.0,1.066079295154185,
2019-12-08,Internacional,Atletico-MG,2.0,1.0,H,1.0,3.0,1.1886792452830188,
2019-12-08,Fortaleza,Bahia,2.0,1.0,H,1.0,3.0,1.2972972972972974,1.0440528634361232
2019-12-08,Santos,Flamengo RJ,4.0,0.0,H,1.0,4.0,1.3366336633663367,1.3828382838283828
2019-12-08,Cruzeiro,Palmeiras,0.0,2.0,A,2.0,2.0,1.2904290429042904,1.430188679245283
2019-12-08,Corinthians,Fluminense,1.0,2.0,A,2.0,3.0,1.2244224422442245,1.2145214521452146
2019-12-08,Botafogo RJ,Ceara,1.0,1.0,D,0.0,2.0,1.139622641509434,0.8933333333333333
2019-12-08,CSA,Sao Paulo,1.0,2.0,A,2.0,3.0,0.6216216216216216,1.2706270627062706
2019-12-08,Goias,Gremio,3.0,2.0,H,1.0,5.0,1.1125827814569536,1.2937293729372936
2020-08-08,Fortaleza,Athletico-PR,0.0,2.0,A,2.0,2.0,1.3157894736842106,1.2744360902255638
2020-08-08,Coritiba,Internacional,0.0,1.0,A,2.0,1.0,1.1008771929824561,1.1917293233082706
2020-08-09,Gremio,Fluminense,1.0,0.0,H,1.0,1.0,1.2960526315789473,1.2171052631578947
2020-08-09,Sport Recife,Ceara,3.0,2.0,H,1.0,5.0,1.131578947368421,0.8947368421052632
2020-08-09,Flamengo RJ,Atletico-MG,0.0,1.0,A,2.0,1.0,1.3782894736842106,
2020-08-09,Santos,Bragantino,1.0,1.0,D,0.0,2.0,1.3453947368421053,1.0
2020-08-12,Bragantino,Botafogo RJ,1.0,1.0,D,0.0,2.0,1.0,1.1390977443609023
2020-08-12,Atletico-MG,Corinthians,3.0,2.0,H,1.0,5.0,,1.2236842105263157
2020-08-12,Athletico-PR,Goias,2.0,1.0,H,1.0,3.0,1.2771535580524345,1.125
2020-08-13,Atletico GO,Flamengo RJ,3.0,0.0,H,1.0,3.0,0.9868421052631579,1.3737704918032787
2020-08-13,Bahia,Coritiba,1.0,0.0,H,1.0,1.0,1.043859649122807,1.0960698689956332
2020-08-13,Ceara,Gremio,1.0,1.0,D,0.0,2.0,0.9090909090909091,1.2950819672131149
2020-08-13,Fluminense,Palmeiras,1.0,1.0,D,0.0,2.0,1.2131147540983607,1.4323308270676691
2020-08-13,Sao Paulo,Fortaleza,1.0,0.0,H,1.0,1.0,1.2730263157894737,1.2820512820512822
2020-08-13,Internacional,Santos,2.0,0.0,H,1.0,2.0,1.1910112359550562,1.3442622950819672
2020-08-14,Vasco,Sport Recife,2.0,0.0,H,1.0,2.0,1.0657894736842106,1.1397379912663756
2020-08-15,Gremio,Corinthians,0.0,0.0,D,0.0,0.0,1.2941176470588236,1.2262295081967214
2020-08-15,Coritiba,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.0913043478260869,1.369281045751634
2020-08-16,Atletico GO,Sport Recife,1.0,1.0,D,0.0,2.0,1.0129870129870129,1.1347826086956523
2020-08-16,Fluminense,Internacional,2.0,1.0,H,1.0,3.0,1.2124183006535947,1.1940298507462686
2020-08-16,Vasco,Sao Paulo,2.0,1.0,H,1.0,3.0,1.0698689956331877,1.2721311475409836
2020-08-16,Palmeiras,Goias,1.0,1.0,D,0.0,2.0,1.4307116104868913,1.1241830065359477
2020-08-16,Atletico-MG,Ceara,2.0,0.0,H,1.0,2.0,,0.9102564102564102
2020-08-16,Fortaleza,Botafogo RJ,0.0,0.0,D,0.0,0.0,1.25,1.1385767790262171
2020-08-16,Bahia,Bragantino,2.0,1.0,H,1.0,3.0,1.0436681222707425,1.0
2020-08-16,Santos,Athletico-PR,3.0,1.0,H,1.0,4.0,1.3398692810457515,1.2798507462686568
2020-08-19,Flamengo RJ,Gremio,1.0,1.0,D,0.0,2.0,1.3680781758957654,1.289902280130293
2020-08-19,Bragantino,Fluminense,2.0,1.0,H,1.0,3.0,1.0,1.214983713355049
2020-08-19,Athletico-PR,Palmeiras,0.0,1.0,A,2.0,1.0,1.278810408921933,1.4291044776119404
2020-08-20,Internacional,Atletico GO,3.0,0.0,H,1.0,3.0,1.1933085501858736,1.0128205128205128
2020-08-20,Sport Recife,Santos,0.0,1.0,A,2.0,1.0,1.1341991341991342,1.3452768729641693
2020-08-20,Corinthians,Coritiba,3.0,1.0,H,1.0,4.0,1.2222222222222223,1.0865800865800865
2020-08-20,Goias,Fortaleza,1.0,3.0,A,2.0,4.0,1.1233766233766234,1.2195121951219512
2020-08-20,Botafogo RJ,Atletico-MG,2.0,1.0,H,1.0,3.0,1.1343283582089552,
2020-08-21,Ceara,Vasco,0.0,3.0,A,2.0,3.0,0.8987341772151899,1.0739130434782609
2020-08-21,Sao Paulo,Bahia,1.0,1.0,D,0.0,2.0,1.2712418300653594,1.0478260869565217
2020-08-22,Athletico-PR,Fluminense,0.0,1.0,A,2.0,1.0,1.2740740740740741,1.2142857142857142
2020-08-22,Internacional,Atletico-MG,1.0,0.0,H,1.0,1.0,1.2,
2020-08-23,Sport Recife,Sao Paulo,0.0,1.0,A,2.0,1.0,1.1293103448275863,1.270358306188925
2020-08-23,Palmeiras,Santos,2.0,1.0,H,1.0,3.0,1.4275092936802973,1.344155844155844
2020-08-23,Vasco,Gremio,0.0,0.0,D,0.0,0.0,1.0822510822510822,1.2889610389610389
2020-08-23,Flamengo RJ,Botafogo RJ,1.0,1.0,D,0.0,2.0,1.3668831168831168,1.137546468401487
2020-08-23,Goias,Atletico GO,2.0,0.0,H,1.0,2.0,1.1225806451612903,1.0
2020-08-23,Bragantino,Coritiba,1.0,2.0,A,2.0,3.0,1.25,1.0862068965517242
2020-08-24,Ceara,Bahia,2.0,0.0,H,1.0,2.0,0.8875,1.0476190476190477
2020-08-26,Sao Paulo,Athletico-PR,1.0,0.0,H,1.0,1.0,1.2694805194805194,1.2693726937269372
2020-08-27,Corinthians,Fortaleza,1.0,1.0,D,0.0,2.0,1.228013029315961,1.2619047619047619
2020-08-29,Botafogo RJ,Internacional,0.0,2.0,A,2.0,2.0,1.137037037037037,1.1992619926199262
2020-08-29,Bahia,Palmeiras,1.0,1.0,D,0.0,2.0,1.043103448275862,1.4296296296296296
2020-08-29,Fluminense,Vasco,2.0,1.0,H,1.0,3.0,1.2135922330097086,1.0775862068965518
2020-08-30,Atletico GO,Ceara,0.0,2.0,A,2.0,2.0,0.9875,0.9012345679012346
2020-08-30,Coritiba,Sport Recife,1.0,0.0,H,1.0,1.0,1.090128755364807,1.1244635193133048
2020-08-30,Santos,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.343042071197411,1.3656957928802589
2020-08-30,Fortaleza,Bragantino,3.0,0.0,H,1.0,3.0,1.255813953488372,1.2
2020-08-30,Sao Paulo,Corinthians,2.0,1.0,H,1.0,3.0,1.2686084142394822,1.2272727272727273
2020-09-02,Ceara,Fortaleza,1.0,0.0,H,1.0,1.0,0.9146341463414634,1.2954545454545454
2020-09-02,Fluminense,Atletico GO,1.0,1.0,D,0.0,2.0,1.2161290322580645,0.9753086419753086
2020-09-02,Goias,Corinthians,1.0,2.0,A,2.0,3.0,1.1282051282051282,1.226537216828479
2020-09-03,Gremio,Sport Recife,1.0,2.0,A,2.0,3.0,1.284789644012945,1.1196581196581197
2020-09-03,Athletico-PR,Bragantino,1.0,1.0,D,0.0,2.0,1.2647058823529411,1.0
2020-09-03,Bahia,Flamengo RJ,3.0,5.0,A,2.0,8.0,1.0429184549356223,1.364516129032258
2020-09-03,Botafogo RJ,Coritiba,0.0,0.0,D,0.0,0.0,1.132841328413284,1.0897435897435896
2020-09-03,Palmeiras,Internacional,1.0,1.0,D,0.0,2.0,1.4280442804428044,1.2022058823529411
2020-09-03,Santos,Vasco,2.0,2.0,D,0.0,4.0,1.3387096774193548,1.0772532188841202
2020-09-04,Atletico-MG,Sao Paulo,3.0,0.0,H,1.0,3.0,,1.270967741935484
2020-09-05,Flamengo RJ,Fortaleza,2.0,1.0,H,1.0,3.0,1.3762057877813505,1.2666666666666666
2020-09-05,Corinthians,Botafogo RJ,2.0,2.0,D,0.0,4.0,1.229032258064516,1.1286764705882353
2020-09-06,Vasco,Athletico-PR,1.0,0.0,H,1.0,1.0,1.0811965811965811,1.2637362637362637
2020-09-06,Sao Paulo,Fluminense,3.0,1.0,H,1.0,4.0,1.2668810289389068,1.2154340836012862
2020-09-06,Atletico GO,Gremio,1.0,1.0,D,0.0,2.0,0.975609756097561,1.2838709677419355
2020-09-06,Bragantino,Palmeiras,1.0,2.0,A,2.0,3.0,1.0,1.4264705882352942
2020-09-06,Ceara,Santos,0.0,1.0,A,2.0,1.0,0.9156626506024096,1.3408360128617363
2020-09-06,Internacional,Bahia,2.0,2.0,D,0.0,4.0,1.2014652014652014,1.0512820512820513
2020-09-07,Sport Recife,Goias,2.0,1.0,H,1.0,3.0,1.123404255319149,1.127388535031847
2020-09-07,Coritiba,Atletico-MG,0.0,1.0,A,2.0,1.0,1.0851063829787233,
2020-09-09,Athletico-PR,Botafogo RJ,1.0,1.0,D,0.0,2.0,1.2591240875912408,1.1318681318681318
2020-09-09,Fortaleza,Sport Recife,1.0,0.0,H,1.0,1.0,1.2608695652173914,1.1271186440677967
2020-09-09,Goias,Coritiba,3.0,3.0,D,0.0,6.0,1.1265822784810127,1.0805084745762712
2020-09-09,Sao Paulo,Bragantino,1.0,1.0,D,0.0,2.0,1.2724358974358974,1.0
2020-09-10,Fluminense,Flamengo RJ,1.0,2.0,A,2.0,3.0,1.2147435897435896,1.3782051282051282
2020-09-10,Santos,Atletico-MG,3.0,1.0,H,1.0,4.0,1.3397435897435896,
2020-09-10,Bahia,Gremio,0.0,2.0,A,2.0,2.0,1.0553191489361702,1.2829581993569132
2020-09-10,Corinthians,Palmeiras,0.0,2.0,A,2.0,2.0,1.2315112540192925,1.4285714285714286
2020-09-10,Internacional,Ceara,2.0,0.0,H,1.0,2.0,1.2043795620437956,0.9047619047619048
2020-09-11,Vasco,Atletico GO,1.0,2.0,A,2.0,3.0,1.0808510638297872,0.9759036144578314
2020-09-12,Athletico-PR,Coritiba,1.0,0.0,H,1.0,1.0,1.2581818181818183,1.0886075949367089
2020-09-12,Santos,Sao Paulo,2.0,2.0,D,0.0,4.0,1.3450479233226837,1.2715654952076678
2020-09-13,Goias,Internacional,1.0,0.0,H,1.0,1.0,1.1383647798742138,1.2072727272727273
2020-09-13,Ceara,Flamengo RJ,2.0,0.0,H,1.0,2.0,0.8941176470588236,1.3801916932907348
2020-09-13,Bahia,Atletico GO,0.0,1.0,A,2.0,1.0,1.0508474576271187,0.9880952380952381
2020-09-13,Palmeiras,Sport Recife,2.0,2.0,D,0.0,4.0,1.4306569343065694,1.1223628691983123
2020-09-13,Gremio,Fortaleza,1.0,1.0,D,0.0,2.0,1.2852564102564104,1.2553191489361701
2020-09-13,Fluminense,Corinthians,2.0,1.0,H,1.0,3.0,1.2140575079872205,1.2275641025641026
2020-09-13,Atletico-MG,Bragantino,2.0,1.0,H,1.0,3.0,,1.0
2020-09-14,Botafogo RJ,Vasco,2.0,3.0,A,2.0,5.0,1.1313868613138687,1.0805084745762712
2020-09-17,Corinthians,Bahia,3.0,2.0,H,1.0,5.0,1.2268370607028753,1.0464135021097047
2020-09-19,Bragantino,Ceara,4.0,2.0,H,1.0,6.0,1.0,0.9069767441860465
2020-09-19,Fortaleza,Internacional,1.0,0.0,H,1.0,1.0,1.25,1.2028985507246377
2020-09-20,Gremio,Palmeiras,1.0,1.0,D,0.0,2.0,1.2843450479233227,1.4327272727272726
2020-09-20,Botafogo RJ,Santos,0.0,0.0,D,0.0,0.0,1.1345454545454545,1.3471337579617835
2020-09-20,Atletico GO,Atletico-MG,3.0,4.0,A,2.0,7.0,0.9882352941176471,
2020-09-20,Coritiba,Vasco,1.0,0.0,H,1.0,1.0,1.084033613445378,1.0886075949367089
2020-09-21,Sport Recife,Fluminense,1.0,0.0,H,1.0,1.0,1.1260504201680672,1.21656050955414
2020-09-24,Sport Recife,Corinthians,1.0,0.0,H,1.0,1.0,1.1255230125523012,1.232484076433121
2020-09-26,Athletico-PR,Bahia,1.0,0.0,H,1.0,1.0,1.2572463768115942,1.050420168067227
2020-09-26,Internacional,Sao Paulo,1.0,1.0,D,0.0,2.0,1.1985559566787003,1.2738853503184713
2020-09-27,Ceara,Goias,2.0,2.0,D,0.0,4.0,0.9195402298850575,1.1375
2020-09-27,Atletico-MG,Gremio,3.0,1.0,H,1.0,4.0,,1.28343949044586
